area_id,area_name,b02012001,b02012001_moe
1,Rogers Park,95,87
2,West Ridge,103,153
3,Uptown,199,209
4,Lincoln Square,170,127
5,North Center,0,43
6,Lake View,92,95
7,Lincoln Park,133,128
8,Near North Side,152,153
9,Edison Park,0,25
10,Norwood Park,0,39
11,Jefferson Park,97,105
12,Forest Glen,92,108
13,North Park,10,30
14,Albany Park,88,82
15,Portage Park,238,312
16,Irving Park,26,62
17,Dunning,63,85
18,Montclare,12,26
19,Belmont Cragin,280,383
20,Hermosa,37,69
21,Avondale,21,54
22,Logan Square,11,58
23,Humboldt Park,15,54
24,West Town,113,102
25,Austin,0,61
26,West Garfield Park,0,35
27,East Garfield Park,0,38
28,Near West Side,21,56
29,North Lawndale,0,43
30,South Lawndale,80,105
31,Lower West Side,8,42
32,Loop,33,45
33,Near South Side,0,24
34,Armour Square,118,140
35,Douglas,22,41
36,Oakland,0,19
37,Fuller Park,0,16
38,Grand Boulevard,30,51
39,Kenwood,0,31
40,Washington Park,0,27
41,Hyde Park,35,45
42,Woodlawn,0,36
43,South Shore,33,54
44,Chatham,0,37
45,Avalon Park,0,19
46,South Chicago,100,159
47,Burnside,0,11
48,Calumet Heights,0,27
49,Roseland,0,41
50,Pullman,0,19
51,South Deering,11,26
52,East Side,34,62
53,West Pullman,0,39
54,Riverdale,0,16
55,Hegewisch,0,19
56,Garfield Ridge,0,42
57,Archer Heights,11,32
58,Brighton Park,12,45
59,McKinley Park,0,25
60,Bridgeport,72,83
61,New City,84,118
62,West Elsdon,0,27
63,Gage Park,0,41
64,Clearing,0,31
65,West Lawn,22,47
66,Chicago Lawn,9,49
67,West Englewood,0,48
68,Englewood,0,36
69,Greater Grand Crossing,0,38
70,Ashburn,11,41
71,Auburn Gresham,0,46
72,Beverly,0,29
73,Washington Heights,0,33
74,Mount Greenwood,0,25
75,Morgan Park,0,31
76,O'Hare,0,38
77,Edgewater,173,163
