area_id,area_name,b17023001,b17023001_moe,b17023002,b17023002_moe,b17023003,b17023003_moe,b17023004,b17023004_moe,b17023005,b17023005_moe,b17023006,b17023006_moe,b17023007,b17023007_moe,b17023008,b17023008_moe,b17023009,b17023009_moe,b17023010,b17023010_moe,b17023011,b17023011_moe,b17023012,b17023012_moe,b17023013,b17023013_moe,b17023014,b17023014_moe,b17023015,b17023015_moe,b17023016,b17023016_moe,b17023017,b17023017_moe,b17023018,b17023018_moe,b17023019,b17023019_moe,b17023020,b17023020_moe,b17023021,b17023021_moe,b17023022,b17023022_moe,b17023023,b17023023_moe,b17023024,b17023024_moe,b17023025,b17023025_moe,b17023026,b17023026_moe,b17023027,b17023027_moe,b17023028,b17023028_moe,b17023029,b17023029_moe,b17023030,b17023030_moe,b17023031,b17023031_moe,b17023032,b17023032_moe,b17023033,b17023033_moe,b17023034,b17023034_moe,b17023035,b17023035_moe
BK09,Brooklyn Heights-Cobble Hill,4784,381,103,64,65,59,17,38,48,54,0,29,0,29,38,37,7,29,0,29,7,29,0,29,0,29,31,37,0,29,31,37,0,29,0,29,4681,382,4190,355,2668,315,1333,181,189,107,0,29,491,167,243,119,198,116,45,37,0,29,0,29,248,119,165,105,83,65,0,29,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,16523,502,2196,318,923,194,644,157,248,113,31,60,0,55,1273,255,301,158,107,95,130,126,64,76,0,55,972,225,359,150,557,205,56,81,0,55,14327,512,11159,513,6800,425,3851,399,503,145,5,54,3168,375,874,208,593,172,281,125,0,55,0,55,2294,323,1654,274,640,193,0,55,0,55
BK19,Brighton Beach,7845,429,1588,265,1085,224,542,149,376,145,167,96,0,38,503,164,123,90,61,75,31,52,31,49,0,38,380,142,254,118,113,94,13,41,0,38,6257,420,4724,386,2902,304,1646,267,140,88,36,68,1533,234,426,139,381,127,45,68,0,38,0,38,1107,210,893,188,201,109,13,41,0,38
BK21,Seagate-Coney Island,7427,357,1808,278,690,152,449,138,136,67,53,51,52,57,1118,243,134,115,111,113,23,41,0,38,0,38,984,230,347,145,457,163,170,98,10,42,5619,364,3519,367,2416,307,840,200,237,114,26,49,2100,291,271,126,220,117,51,59,0,38,0,38,1829,279,1085,217,666,180,78,85,0,38
BK23,West Brighton,4649,296,310,116,214,96,204,94,10,29,0,27,0,27,96,64,7,27,7,27,0,27,0,27,0,27,89,63,61,54,28,35,0,27,0,27,4339,312,3319,325,2658,298,643,180,18,38,0,27,1020,211,170,83,158,81,12,30,0,27,0,27,850,205,595,163,242,129,13,32,0,27
BK25,Homecrest,10589,403,1180,216,796,165,363,105,227,95,136,81,70,61,384,144,58,52,19,46,39,52,0,48,0,48,326,140,90,70,177,115,59,74,0,48,9409,404,7826,398,4658,361,2036,266,925,175,207,85,1583,235,550,154,430,135,90,83,30,53,0,48,1033,189,671,150,317,109,45,63,0,48
BK26,Gravesend,7477,394,1164,220,672,180,248,134,359,145,65,60,0,36,492,176,27,43,27,43,0,36,0,36,0,36,465,173,158,97,199,111,108,119,0,36,6313,397,4785,384,3240,339,1245,247,278,116,22,56,1528,244,352,121,352,121,0,36,0,36,0,36,1176,212,912,182,235,107,29,58,0,36
BK27,Bath Beach,7451,351,982,210,701,168,264,93,365,131,72,69,0,40,281,124,31,45,26,46,5,39,0,40,0,40,250,120,97,65,129,105,24,41,0,40,6469,375,5209,355,3098,297,1722,257,381,135,8,40,1260,221,427,130,389,127,38,45,0,40,0,40,833,179,637,159,196,116,0,40,0,40
BK28,Bensonhurst West,21426,577,3040,339,2224,290,725,164,964,193,394,138,141,86,816,186,277,118,110,85,126,99,41,73,0,64,539,156,168,91,340,126,20,65,11,65,18386,589,14597,569,8150,483,5671,449,729,170,47,72,3789,370,1244,227,865,181,356,148,23,65,0,64,2545,310,1824,263,653,163,68,84,0,64
BK29,Bensonhurst East,15789,469,2232,281,1675,249,812,174,573,161,273,121,17,53,557,148,160,77,85,64,67,62,8,51,0,51,397,134,124,78,210,103,63,75,0,51,13557,494,10516,492,6205,416,3943,356,368,120,0,51,3041,348,1094,218,905,200,167,83,22,61,0,51,1947,279,1470,237,477,141,0,51,0,51
